127.0.0.1 - - [24/Feb/2020:14:45:01 -0500] GET /throttle/data/v1/keyTemplates HTTP/1.1 200 12 - - 2.741
127.0.0.1 - - [24/Feb/2020:14:45:01 -0500] GET /throttle/data/v1/revokedjwt HTTP/1.1 200 12 - - 2.743
127.0.0.1 - - [24/Feb/2020:14:45:01 -0500] GET /throttle/data/v1/block HTTP/1.1 200 68 - - 2.746
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:45:14 -0500] GET /carbon HTTP/1.1 302 - - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.060
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:52:58 -0500] GET /publisher/site/public/fonts/iconfont/material-icons.css HTTP/1.1 200 970 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.017
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:52:58 -0500] GET /publisher/site/public/theme/defaultTheme.js HTTP/1.1 200 1666 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.021
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:52:58 -0500] GET /publisher/site/public/dist/index.bundle.js HTTP/1.1 200 1251729 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.915
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:52:59 -0500] GET /publisher/site/public/locales/es.json HTTP/1.1 404 - https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:52:59 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:52:59 -0500] GET /publisher/site/public/images/favicon.ico HTTP/1.1 200 162098 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.115
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:03 -0500] GET /api/am/publisher/v1.0/swagger.yaml HTTP/1.1 200 394752 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 4.235
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:06 -0500] GET /publisher/ HTTP/1.1 200 1863 - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.013
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:06 -0500] GET /publisher/site/public/css/main.css HTTP/1.1 200 1119 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.039
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:06 -0500] GET /publisher/site/public/css/draftjs.css HTTP/1.1 200 2643 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.036
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:06 -0500] GET /publisher/site/public/fonts/iconfont/material-icons.css HTTP/1.1 200 970 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:06 -0500] GET /publisher/site/public/locales/es.json HTTP/1.1 404 - https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.037
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:07 -0500] GET /api/am/publisher/v1.0/swagger.yaml HTTP/1.1 200 394752 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.126
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:10 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.011
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:10 -0500] GET /publisher/site/public/images/favicon.ico HTTP/1.1 200 162098 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.020
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:10 -0500] GET /api/am/publisher/v1.0/settings HTTP/1.1 200 1011 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 5.811
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:11 -0500] GET /api/am/publisher/v1.0/settings HTTP/1.1 200 1011 https://localhost:9443/publisher/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 1.349
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:12 -0500] GET /publisher/site/public/images/logo.svg HTTP/1.1 200 18050 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.541
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:13 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.003
127.0.0.1 - - [24/Feb/2020:14:53:13 -0500] GET /throttle/data/v1/keyTemplates HTTP/1.1 200 12 - - 4.949
127.0.0.1 - - [24/Feb/2020:14:53:13 -0500] GET /throttle/data/v1/block HTTP/1.1 200 68 - - 4.932
127.0.0.1 - - [24/Feb/2020:14:53:13 -0500] GET /throttle/data/v1/revokedjwt HTTP/1.1 200 12 - - 4.971
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:13 -0500] GET /publisher/site/public/fonts/Open_Sans/mem8YaGs126MiZpBA-UFVZ0bf8pkAg.woff2 HTTP/1.1 200 8892 https://localhost:9443/publisher/site/public/css/main.css Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.124
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:13 -0500] GET /publisher/site/public/fonts/iconfont/MaterialIcons-Regular.woff2 HTTP/1.1 200 60840 https://localhost:9443/publisher/site/public/fonts/iconfont/material-icons.css Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.136
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:15 -0500] GET /api/am/publisher/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 892 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 3.717
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:16 -0500] GET /api/am/publisher/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.066
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:16 -0500] GET /api/am/publisher/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.067
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:16 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.079
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:52 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:53 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a HTTP/1.1 200 2277 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.645
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:53 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.040
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:53 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/swagger HTTP/1.1 200 3346 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.221
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:53 -0500] GET /publisher/site/public/fonts/Open_Sans/mem5YaGs126MiZpBA-UNirkOUuhpKKSTjw.woff2 HTTP/1.1 200 8916 https://localhost:9443/publisher/site/public/css/main.css Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.049
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:53:54 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/lifecycle-state HTTP/1.1 200 283 https://localhost:9443/publisher/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/overview Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 1.345
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:58:56 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:58:57 -0500] GET /api/am/publisher/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 892 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.266
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:58:57 -0500] GET /api/am/publisher/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.039
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:58:57 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.044
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:58:57 -0500] GET /api/am/publisher/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.022
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:59:07 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.035
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:59:07 -0500] GET /api/am/publisher/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 892 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.148
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:59:07 -0500] GET /api/am/publisher/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.019
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:59:07 -0500] GET /api/am/publisher/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.030
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:59:07 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.037
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:59:10 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis/create/rest Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [24/Feb/2020:14:59:11 -0500] GET /api/am/publisher/v1.0/throttling-policies/subscription?limit=25&offset=0 HTTP/1.1 200 1120 https://localhost:9443/publisher/apis/create/rest Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.128
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:50 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:50 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:51 -0500] GET /api/am/publisher/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 892 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.141
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:51 -0500] GET /api/am/publisher/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.027
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:51 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.043
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:51 -0500] GET /api/am/publisher/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.022
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:52 -0500] GET /publisher/site/public/images/_favicon.ico HTTP/1.1 200 1150 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:53 -0500] GET /api/am/publisher/v1.0/apis?limit=10&offset=0 HTTP/1.1 200 892 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.108
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:53 -0500] GET /api/am/publisher/v1.0/apis/cc689bc4-e79b-4af0-b018-3e5e86fb743a/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.018
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:53 -0500] GET /api/am/publisher/v1.0/apis/2a3811af-0ada-4c74-ac63-c65d42cf82ca/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.017
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:05:53 -0500] GET /api/am/publisher/v1.0/apis/bacd087f-16bd-439b-ab64-d3077a078910/thumbnail HTTP/1.1 204 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.032
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:11 -0500] GET /publisher/services/logout HTTP/1.1 302 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.721
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:11 -0500] GET /oidc/logout?id_token_hint=eyJ4NXQiOiJaalJtWVRNd05USmpPV1U1TW1Jek1qZ3pOREkzWTJJeU1tSXlZMkV6TWpkaFpqVmlNamMwWmciLCJraWQiOiJaalJtWVRNd05USmpPV1U1TW1Jek1qZ3pOREkzWTJJeU1tSXlZMkV6TWpkaFpqVmlNamMwWmdfUlMyNTYiLCJhbGciOiJSUzI1NiJ9.eyJhdF9oYXNoIjoidV91TnlRQ1Y1WW14M29FMUROV3NfZyIsImF1ZCI6IjlzNEk1Y0l4OWJ2OVZ4SG9nUWJHM2lqOFBlMGEiLCJjX2hhc2giOiJNX0hpTFdqc1NEMXJmdERwSjF1Q3FRIiwic3ViIjoiYWRtaW4iLCJuYmYiOjE1ODI1NzM1NzEsImF6cCI6IjlzNEk1Y0l4OWJ2OVZ4SG9nUWJHM2lqOFBlMGEiLCJhbXIiOlsiQmFzaWNBdXRoZW50aWNhdG9yIl0sImlzcyI6Imh0dHBzOlwvXC9sb2NhbGhvc3Q6OTQ0M1wvb2F1dGgyXC90b2tlbiIsImV4cCI6MTU4MjU3NzE3MSwiaWF0IjoxNTgyNTczNTcxfQ.VQcgHu16AYh4nYspK-RmgqkQ_zYDU3VtZlFwela3HfFKqGYL4FaQqjcoZeGSQ_Uih2UHgUQIP8XFiIC1h_qLhzDtfqWi_l4-CxwOLPIz53eoPJWWqfDcXzUzYw6kW4m4nYNBbGUEjjKj-mvTVyCKJaxa1qeruO1evCF9pLwo23ndeR7Kry_LckATcoPMhfLDKtA56f_lcZmy5r-W8kXfg8aXmy1GKQoXRqPkKc3MRij4YfaEaI3kHlxZK-IVdlGZVMiNDPsb0p9asp-YKIdQYAUd8xDSWsNaIo9i6tintLAU7URDMrAUcwjp1Yq4rMD9VRY8F5Sowy8rjZ2nCCxesQ&post_logout_redirect_uri=https://localhost:9443/publisher/services/auth/callback/logout HTTP/1.1 302 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.510
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:12 -0500] GET /authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super HTTP/1.1 200 1482 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.515
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:12 -0500] GET /authenticationendpoint/css/Roboto.css HTTP/1.1 200 301 https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.029
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:12 -0500] GET /authenticationendpoint/css/custom-common.css HTTP/1.1 200 1599 https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.055
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:12 -0500] GET /authenticationendpoint/libs/bootstrap_3.4.1/css/bootstrap.min.css HTTP/1.1 200 20019 https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.082
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:12 -0500] GET /authenticationendpoint/images/logo-inverse.svg HTTP/1.1 200 4663 https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.054
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:12 -0500] GET /authenticationendpoint/libs/bootstrap_3.4.1/js/bootstrap.min.js HTTP/1.1 200 11103 https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.120
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:12 -0500] GET /authenticationendpoint/libs/jquery_3.4.1/jquery-3.4.1.js HTTP/1.1 200 85503 https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.345
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:16 -0500] POST /oidc/logout HTTP/1.1 302 - https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.765
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:16 -0500] GET /publisher/services/auth/callback/logout?sp=admin_admin_publisher&tenantDomain=carbon.super HTTP/1.1 302 - https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.148
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:17 -0500] GET /publisher/logout HTTP/1.1 200 1863 https://localhost:9443/authenticationendpoint/oauth2_logout_consent.do?sp=admin_admin_publisher&tenantDomain=carbon.super Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.122
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:17 -0500] GET /publisher/site/public/css/main.css HTTP/1.1 200 1119 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [24/Feb/2020:15:06:17 -0500] GET /publisher/site/public/css/draftjs.css HTTP/1.1 200 2643 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36 0.007
